9326955
1.0,0.67299986,0.33914852,0.25065595,0.6664727,0.74522287,0.32098,-0.10062707,-0.11709544,0.2608969,-0.08395237,0.24526413,0.11519347,0.38750082,0.36297488,0.3411151,0.2567921,0.054172255,0.17634001,-0.107185304,0.25127608,0.25895262,0.32701394,-0.025264276,0.5140891,0.021528307,0.66655266,0.7299929,0.33129424,0.39059693,0.67869866,0.14718096,0.67670107,0.75460875,0.54239553,0.6940116,0.36399668,0.8324014,0.7194381,0.6423109,0.055728678,-0.15851879,-0.03960367,0.3715963,-0.08515673
0.67299986,1.0,0.647172,0.5327463,0.38769728,0.6178844,0.6549482,0.13047048,0.13157052,-0.09643112,-0.06250977,0.031843852,-0.116059445,0.43393525,0.31727874,0.6772165,0.6499601,-0.13795856,0.042388067,-0.5128127,0.3584167,0.2621446,0.19149905,0.29564953,0.6792015,0.18454947,0.61338776,0.6089824,0.61875933,0.61182207,0.59631824,0.370876,0.8242729,0.8641976,0.3165083,0.66003335,0.33052692,0.7605351,0.43221253,0.45228633,0.37418568,0.37448913,0.22218235,0.37775844,-0.12870678
0.33914852,0.647172,1.0,0.69157845,0.12711272,0.36183983,0.8840661,0.20103681,0.29212743,-0.19413848,0.018486017,-0.16117357,-0.03592668,0.19446672,0.11417967,0.8628623,0.81773394,0.123413906,0.1588535,-0.39322495,0.48154056,0.13567057,0.06341963,0.51697457,0.8394257,0.22540405,0.57200193,0.43348262,0.7706784,0.6556479,0.28071287,0.31471357,0.49949685,0.55450106,-0.05349243,0.3366953,0.13627651,0.3625679,0.028997554,0.34874907,0.35624903,0.65378976,0.5402514,0.15493956,-0.10312689
0.25065595,0.5327463,0.69157845,1.0,0.06607466,0.1875036,0.7219775,0.25225747,0.26833016,-0.26274076,0.11763889,-0.14530225,-0.14968172,0.073073216,0.15017755,0.69914067,0.63925123,0.02066271,0.13697489,-0.33158654,0.4498956,0.076357715,0.0447806,0.5061726,0.6282229,0.16225955,0.44077587,0.32231784,0.6880283,0.5956514,0.2382288,0.4239429,0.3845785,0.40733597,-0.1053423,0.21555161,0.13836625,0.23456757,-0.09241949,0.29826862,0.39587304,0.5717455,0.41496453,0.049062405,-0.063629165
0.6664726,0.38769725,0.12711272,0.06607466,1.0,0.7215025,0.15500395,-0.13494493,-0.18637052,0.30854195,-0.068460144,0.29460314,0.17378403,0.26815447,0.25834352,0.15553534,0.08452928,0.1403291,0.19830516,0.06117102,0.19603844,0.096951045,0.40340635,-0.12870653,0.33404645,-0.087127246,0.5028848,0.52383435,0.17109191,0.24896903,0.5119134,0.16532323,0.4669264,0.49554932,0.5103608,0.4823424,0.31929496,0.668645,0.6671996,0.43708882,-0.08820834,-0.30660695,-0.19186202,0.43728328,-0.09871077
0.7452229,0.6178844,0.36183983,0.1875036,0.7215025,1.0,0.38135272,-0.0237248,-0.14626342,0.20409104,-0.068602964,0.1874581,0.10502822,0.4451889,0.28308624,0.38835928,0.3288795,0.05635919,0.10789863,-0.20609768,0.23183636,0.18942688,0.3603146,0.014468223,0.5293962,-0.023752647,0.62809384,0.70193297,0.32540682,0.37628463,0.632057,0.09038251,0.7188237,0.71842426,0.6191795,0.6394423,0.29305345,0.81526935,0.7259614,0.42513496,0.021766096,-0.0839715,-0.16574095,0.52177656,-0.08130506
0.32098,0.6549482,0.88406605,0.72197753,0.15500394,0.3813527,1.0,0.20968464,0.314148,-0.24291013,0.052570473,-0.18095982,-0.03038119,0.19216307,0.13474041,0.9263063,0.8865946,0.16154227,0.20922087,-0.41567352,0.5521783,0.17150582,0.07667061,0.5580606,0.82461315,0.29983655,0.600091,0.39968002,0.82725567,0.7080473,0.2591024,0.41397715,0.48154217,0.55846524,-0.10022432,0.28939372,0.11372803,0.3898608,-0.0011517025,0.3337079,0.39477345,0.68334514,0.5195544,0.16810407,-0.1207143
-0.10062707,0.13047048,0.20103681,0.25225744,-0.13494492,-0.023724798,0.20968466,1.0,0.21426772,-0.23468049,-0.023807248,-0.13800378,-0.23400448,-0.09040933,-0.07075926,0.21349105,0.21543646,-0.118411794,-0.05076989,-0.20759954,0.0889913,-0.11666036,-0.19701509,0.19393003,0.07899055,-0.006951607,-0.117324926,0.016326774,0.19108093,0.15124454,-0.0063568577,0.19134986,0.08367356,0.06804489,-0.13120505,-0.07720048,-0.0660355,-0.057262782,-0.12785867,-0.026520457,0.18312947,0.34000716,0.043211862,-0.16564152,0.0037806325
-0.11709544,0.13157052,0.29212743,0.26833016,-0.18637052,-0.1462634,0.314148,0.21426772,1.0,-0.38308972,0.015786408,-0.31925252,-0.059170898,-0.10976547,-0.049113303,0.32797903,0.3593402,-0.03594894,-0.04974443,-0.30707458,0.1217965,0.07852933,-0.14951634,0.2855488,0.20108423,0.2803094,-0.041820172,-0.19436628,0.2713669,0.20134836,-0.15157883,0.43332663,-0.0037455421,0.029664842,-0.37145004,-0.0813722,-0.029727884,-0.116986066,-0.3590216,-0.06530612,0.18470491,0.42340195,0.3399439,-0.082661994,-0.120934725
0.2608969,-0.09643112,-0.19413848,-0.26274073,0.30854195,0.20409103,-0.24291012,-0.23468049,-0.38308972,1.0,0.019657526,0.39435828,0.25227746,0.020075738,0.10315525,-0.24337079,-0.32601273,0.32270715,0.30041835,0.51203907,0.019528078,-0.01595753,0.27657467,-0.44689617,-0.061081626,-0.18841524,0.20243254,0.3382595,-0.15146954,-0.0781294,0.27267414,-0.28981495,-0.015815828,0.020773446,0.39386383,0.15481724,0.20435868,0.19606513,0.5078243,0.40127996,-0.281822,-0.5334834,-0.1560041,0.10385525,0.051753826
-0.08395237,-0.062509775,0.018486017,0.1176389,-0.068460144,-0.068602964,0.05257047,-0.023807246,0.015786408,0.019657526,1.0,-0.032882996,0.030687017,-0.050116807,-0.13639513,0.015824994,0.001602059,-0.004459627,0.0111541655,0.017745169,0.056757793,-0.106390156,-0.004793367,-0.0011691893,0.017961917,0.009990485,0.058190476,-0.058760293,0.073543735,0.055250548,-0.07133764,0.09999696,-0.04375612,-0.061496593,-0.06842166,-0.036116984,-0.07698555,-0.08669739,-0.060020316,0.02724406,-0.07425481,0.051682513,0.039153215,-0.0631267,-0.09357867
0.24526411,0.031843852,-0.16117357,-0.14530225,0.29460314,0.1874581,-0.18095982,-0.1380038,-0.31925252,0.3943583,-0.032882996,1.0,0.059858203,0.029229779,0.10657415,-0.16048151,-0.2199351,0.18777575,0.14839637,0.24323793,-0.029564638,0.10949205,0.18803482,-0.34219697,-0.007785319,-0.13154645,0.17045343,0.23333567,-0.1361513,-0.035655953,0.20222102,-0.18003999,0.08719844,0.08658068,0.35222736,0.16808227,0.10030177,0.22549726,0.4154068,0.22090673,-0.19565125,-0.3758184,-0.24026573,0.10553747,-0.07166927
0.11519347,-0.11605945,-0.03592668,-0.14968172,0.17378403,0.10502823,-0.03038119,-0.23400448,-0.059170898,0.25227746,0.03068702,0.059858207,1.0,-0.06478802,-0.10460078,-0.060220342,-0.07714195,0.23486178,0.1659101,0.24986173,0.03628888,-0.006625732,0.27525237,-0.14929342,0.04843926,-0.039961603,0.14781836,0.10468499,-0.010910581,-0.08455996,-0.025099624,-0.093508676,-0.099512726,-0.049092237,0.05049251,-0.021756928,0.06250893,0.012948255,0.11268193,0.15122575,-0.20594545,-0.22700945,0.054898605,0.070470646,0.031070473
0.38750082,0.43393523,0.19446671,0.073073216,0.26815444,0.4451889,0.19216307,-0.09040933,-0.10976547,0.020075738,-0.050116807,0.02922978,-0.06478802,1.0,0.26766193,0.21611355,0.20612833,-0.21572873,-0.0997492,-0.32534683,0.068708986,0.20790637,0.20794912,-0.016149418,0.26706982,0.03745782,0.23262465,0.39020205,0.18537675,0.24021637,0.32493326,-0.10920352,0.51968676,0.5010599,0.4582275,0.48644084,0.18456945,0.46724412,0.38281944,0.13345647,-0.012907972,0.034806695,-0.122184955,0.3454644,0.025889166
0.36297488,0.31727874,0.11417966,0.15017755,0.25834355,0.28308624,0.1347404,-0.07075926,-0.049113303,0.10315525,-0.13639514,0.10657414,-0.10460078,0.26766193,1.0,0.1769912,0.12785086,0.09288001,0.22189917,-0.019745583,0.14314835,0.07111935,0.1710059,-0.08584606,0.1819645,-0.08727404,0.29093733,0.28629598,0.14585523,0.17343347,0.3590028,0.04634536,0.30207038,0.35511884,0.28947482,0.3463393,0.15755963,0.36927292,0.32681245,0.25556138,0.086768284,-0.025521278,-0.009970084,0.0579715,-0.030118026
0.3411151,0.6772165,0.8628622,0.69914067,0.15553533,0.38835928,0.9263063,0.21349105,0.32797903,-0.24337079,0.015824994,-0.16048151,-0.060220342,0.21611355,0.1769912,1.0,0.9087832,0.15963528,0.21329747,-0.44271126,0.5684973,0.15889232,0.07266767,0.5519681,0.8198706,0.3002741,0.57858586,0.3884433,0.8310474,0.7275603,0.27782983,0.40948194,0.50733095,0.5896541,-0.07234965,0.31812176,0.13222662,0.40804675,0.015602289,0.3429826,0.4156583,0.69880486,0.51731384,0.17885338,-0.1400321
0.2567921,0.6499601,0.817734,0.63925123,0.08452928,0.3288795,0.8865946,0.21543646,0.3593402,-0.32601273,0.001602059,-0.21993513,-0.07714195,0.20612833,0.12785086,0.9087832,1.0,0.07231286,0.14177577,-0.5035665,0.58200186,0.13392101,0.06316035,0.5405069,0.78246313,0.34141684,0.505815,0.31052002,0.8130883,0.71716046,0.23395108,0.42572522,0.48691687,0.5567456,-0.10625723,0.29279757,0.13856515,0.35172796,-0.047685817,0.2668958,0.40802908,0.72810256,0.49277905,0.2205658,-0.17308787
0.05417225,-0.13795856,0.123413906,0.02066271,0.1403291,0.05635919,0.16154227,-0.118411794,-0.03594894,0.32270715,-0.004459627,0.18777575,0.23486178,-0.21572872,0.09288001,0.15963529,0.07231286,1.0,0.7278052,0.5209469,0.24430503,-0.10897623,0.13292074,-0.06262568,0.18601477,-0.042829666,0.32292625,0.11848679,0.15066311,0.069585524,-0.044068452,-0.03714981,-0.2662395,-0.12301276,-0.09810935,-0.16688871,-0.081752814,-0.025811626,0.14223078,0.39705524,-0.047188193,-0.13090105,0.2303957,-0.1863984,0.04678575
0.17634001,0.042388067,0.1588535,0.13697489,0.19830516,0.10789863,0.20922089,-0.05076989,-0.04974443,0.30041835,0.0111541655,0.14839637,0.1659101,-0.0997492,0.22189917,0.21329747,0.14177577,0.7278052,1.0,0.4867858,0.4104847,-0.10885833,0.2267844,-0.057469983,0.22086568,0.06853491,0.40352994,0.20758644,0.3016241,0.24510719,0.13677578,0.10953472,-0.08379605,0.043977972,0.00974442,-0.024632752,-0.025325181,0.11006947,0.2331866,0.5230152,0.033628337,-0.095411904,0.26815927,-0.08039979,0.06922838
-0.107185304,-0.5128126,-0.39322495,-0.33158654,0.06117102,-0.20609768,-0.4156735,-0.20759954,-0.30707458,0.51203907,0.017745169,0.24323791,0.24986173,-0.32534683,-0.019745583,-0.44271126,-0.5035665,0.52094686,0.4867858,1.0,0.13289589,-0.114340305,0.14369065,-0.4265873,-0.32106748,-0.13981153,-0.043155164,-0.02233495,-0.2513016,-0.18581238,-0.054905925,-0.30649868,-0.5316149,-0.43588287,0.0006638341,-0.2880804,-0.1304413,-0.2630391,0.12096188,0.25885877,-0.31876698,-0.57909644,-0.030275125,-0.21842265,0.18069723
0.25127608,0.3584167,0.48154053,0.44989556,0.19603844,0.23183636,0.5521783,0.0889913,0.12179649,0.01952808,0.056757793,-0.029564638,0.036288876,0.06870899,0.14314833,0.56849724,0.58200186,0.24430503,0.41048467,0.1328959,1.0,0.08810868,0.2938455,0.18000972,0.5406795,0.17985299,0.44797078,0.36596206,0.75886667,0.81420225,0.37173104,0.24994303,0.22476737,0.35543087,0.025577234,0.20843305,0.1675377,0.23045447,0.10801458,0.51029164,0.18231523,0.26292902,0.3768174,0.17518245,-0.083855994
0.25895265,0.26214457,0.13567057,0.076357715,0.096951045,0.18942688,0.17150582,-0.11666036,0.07852933,-0.01595753,-0.106390156,0.109492056,-0.006625732,0.20790638,0.07111935,0.1588923,0.13392103,-0.10897624,-0.10885833,-0.114340305,0.08810868,1.0,0.048055485,0.10131664,0.15572588,0.19861566,0.28055936,0.22023423,0.15038542,0.17169967,0.1866109,0.08522399,0.243784,0.24151923,0.16353314,0.3114744,0.08073876,0.2892542,0.1797377,0.11147087,0.10416805,0.05534504,-0.039648507,0.14838974,-0.059055112
0.32701394,0.19149904,0.06341963,0.0447806,0.40340635,0.3603146,0.07667061,-0.19701509,-0.14951634,0.27657467,-0.004793367,0.18803482,0.27525237,0.20794912,0.1710059,0.07266767,0.06316035,0.13292076,0.2267844,0.14369065,0.2938455,0.04805549,1.0,-0.20455958,0.25678313,-0.14163227,0.26370266,0.37190548,0.20517512,0.26718488,0.39267468,0.032476135,0.258241,0.29641825,0.34133843,0.26816005,0.20990518,0.31577495,0.40649614,0.39968157,-0.15769462,-0.23630881,0.08390091,0.45819926,0.1198967
-0.025264276,0.29564953,0.51697457,0.5061726,-0.12870653,0.014468223,0.5580606,0.19393003,0.2855488,-0.44689617,-0.0011691893,-0.34219697,-0.14929342,-0.016149418,-0.08584606,0.5519681,0.5405069,-0.06262568,-0.057469983,-0.4265873,0.18000972,0.10131664,-0.20455958,1.0,0.38768953,0.25193176,0.16863777,-0.0014132153,0.4142351,0.30052432,-0.103855275,0.3558906,0.15592217,0.17568837,-0.35217583,-0.021280946,-0.03961283,0.0017499004,-0.31762782,-0.068868406,0.38348815,0.62250125,0.31522894,-0.05236624,-0.08024847
0.51408917,0.6792015,0.83942574,0.6282229,0.33404645,0.5293962,0.82461315,0.07899056,0.20108423,-0.061081618,0.017961917,-0.007785319,0.048439264,0.26706985,0.1819645,0.8198706,0.78246313,0.18601479,0.22086568,-0.32106748,0.5406795,0.15572588,0.25678313,0.38768953,1.0,0.16478242,0.6819874,0.56710595,0.7727249,0.7174218,0.46679953,0.2705491,0.590444,0.6515156,0.14637128,0.457207,0.22077991,0.5357898,0.24517694,0.5113466,0.2774068,0.46777168,0.44814506,0.30525044,-0.14271483
