0010060
1.0,0.8562991,0.11197817,0.84379476,0.3784593,0.37527135,-0.2812694,0.8582495,0.7704464,0.77850354,0.8254856,0.5377115,0.60359776,-0.0808183,0.5859783,0.58650625,-0.33473584,-0.41969857,-0.4251159,0.59659904,0.4174831,-0.13461564,0.00061756204,0.48227373,0.8327484,0.3199495,0.62359774,0.82641697,0.69082093,0.72678995,0.6170572,0.04861996,0.8105496,0.44679585,0.8389183,0.82016367,-0.34277853,0.4954905,0.8439161,0.24989201,0.45515314,0.766545,0.2094433,0.65867233,0.46238115,0.70863956,0.33252007,0.006678998
0.8562991,1.0,-0.12460439,0.75663173,0.3272412,0.32795614,-0.5222237,0.90035987,0.89860314,0.8916521,0.88687927,0.38561198,0.69235647,-0.21984081,0.80408686,0.4628503,-0.60091364,-0.7065912,-0.46794012,0.40063927,0.3542925,-0.14588363,0.006445579,0.72804487,0.87942785,0.20802043,0.8409317,0.73920494,0.6614614,0.79987866,0.664147,0.2558254,0.84263384,0.71467566,0.8418641,0.7199208,-0.38863242,0.71611065,0.81691957,0.19905658,0.34687224,0.81613266,-0.054639123,0.86699253,0.46229202,0.8770426,0.60649824,-0.0023350103
0.111978166,-0.12460439,1.0,0.36089143,0.12736858,0.33586913,0.6681977,-0.1750328,-0.31775743,-0.18157047,-0.18324694,0.359639,-0.11020522,0.33210197,-0.35752437,0.16074626,0.63066846,0.5259796,0.37185082,0.36312932,0.1145079,-0.021421004,0.03640912,-0.43365327,-0.17990552,0.5831516,-0.4107698,0.34805784,0.17694181,0.043221153,0.09016291,-0.21243615,-0.1379166,-0.43246934,0.079072654,0.20580886,0.10702919,-0.23602583,0.080400944,0.114357024,0.30438375,0.059701532,0.7456938,-0.39365837,0.39925808,-0.20929901,-0.48699093,-0.027567139
0.84379476,0.75663173,0.36089143,1.0,0.42173168,0.50197065,-0.116260834,0.73236287,0.63958126,0.69308025,0.72403777,0.54041564,0.56820697,-0.018812913,0.48241562,0.5489555,-0.19179305,-0.29309833,-0.3011336,0.61714107,0.4208125,-0.13215047,0.009617404,0.3755457,0.7093369,0.41284987,0.49496529,0.8155338,0.62136596,0.69681984,0.60355395,0.025855195,0.6628292,0.34779552,0.79813564,0.77375,-0.27258697,0.44109562,0.78090775,0.30480528,0.49290025,0.67432475,0.3655085,0.53221166,0.61548,0.63920146,0.22836652,0.038984522
0.3784593,0.3272412,0.12736858,0.42173168,1.0,0.7248329,-0.07922468,0.32750133,0.28390312,0.29868856,0.28907853,0.11424152,0.15856746,0.08838559,0.11030335,0.14281999,-0.14615777,-0.08726068,-0.38719675,0.1007684,-0.047986384,-0.026251758,0.030370355,0.053364746,0.17897801,0.06392286,0.17015482,0.4648452,0.27342212,0.23176077,0.04727643,-0.145523,0.3039198,0.06575791,0.16932297,0.30086187,-0.23602979,0.0017144001,0.25027472,0.009040731,0.7343163,0.30831307,0.16829179,0.16386911,0.080347985,0.12281286,-0.057493918,0.06438269
0.37527135,0.32795614,0.33586913,0.5019706,0.7248329,1.0,0.065488815,0.2594814,0.19161095,0.2720178,0.24348344,0.15534402,0.16711262,0.07100991,0.078941606,0.20530243,-0.002771355,-0.029852834,-0.159568,0.2138954,0.11122097,-0.014979923,0.07873684,0.058120687,0.19183014,0.17460212,0.13572314,0.5308696,0.31981665,0.26714468,0.17442647,-0.13313057,0.2970353,0.035231385,0.23894554,0.3323586,-0.14803134,0.03281475,0.29050082,0.14323068,0.73587626,0.38260275,0.39889127,0.11563837,0.26128387,0.18255094,-0.03979924,0.06878033
-0.2812694,-0.5222237,0.6681977,-0.116260834,-0.079224676,0.06548882,1.0,-0.60736346,-0.6713134,-0.5359049,-0.5799843,0.112636626,-0.39944023,0.3819524,-0.5991698,-0.079335935,0.89870733,0.7478522,0.6649914,0.14784144,-0.0033119896,0.07356026,0.08550282,-0.629648,-0.5903288,0.5195919,-0.74062186,-0.046288766,0.009875059,-0.3040183,-0.13528499,-0.24534273,-0.5090816,-0.64212865,-0.2826515,-0.22960636,0.2109627,-0.40667495,-0.35929114,-0.05821763,0.076298095,-0.17020795,0.6341402,-0.6953699,0.12296534,-0.55153763,-0.57031316,0.0045518526
0.8582495,0.9003599,-0.1750328,0.7323628,0.32750133,0.25948137,-0.60736346,1.0,0.9132275,0.86621416,0.9324939,0.43232736,0.6673307,-0.18894239,0.71892893,0.49568608,-0.6300067,-0.64014477,-0.62941784,0.42799887,0.3423789,-0.11899937,-0.042006493,0.6405683,0.91228724,0.07286237,0.81912524,0.67335796,0.5476919,0.6984185,0.53758717,0.15024912,0.83304495,0.61980677,0.8026693,0.8030354,-0.34248686,0.5773734,0.8748139,0.23582713,0.29634482,0.67892534,-0.09827567,0.8177253,0.3090134,0.79831517,0.47486088,-0.003694023
0.7704464,0.89860314,-0.3177574,0.63958126,0.28390315,0.19161095,-0.6713134,0.9132275,1.0,0.9116965,0.9091781,0.3284122,0.6819149,-0.282192,0.85458565,0.37563035,-0.7448518,-0.7985923,-0.5892662,0.28030106,0.2565154,-0.12553415,-0.0062951073,0.7651197,0.87450755,0.0786401,0.9007166,0.6151703,0.56408244,0.7086423,0.56537825,0.2802152,0.8054362,0.7847247,0.7623055,0.639615,-0.3731122,0.73252034,0.75932235,0.15004034,0.19027558,0.6976202,-0.29360268,0.9140854,0.2852605,0.8642263,0.6683162,0.00896008
0.77850354,0.8916521,-0.18157047,0.69308025,0.2986886,0.2720178,-0.5359048,0.8662141,0.9116965,1.0,0.8724778,0.3798639,0.6685925,-0.25829294,0.847949,0.3658716,-0.64196044,-0.7484195,-0.4826785,0.3172512,0.27855244,-0.13352926,0.021504737,0.7384803,0.8216621,0.2500591,0.8583929,0.693814,0.65303737,0.7740885,0.6603001,0.28422457,0.7505592,0.77742314,0.7715373,0.6425753,-0.38294995,0.7698212,0.7465282,0.14193752,0.23321405,0.7386295,-0.17344119,0.8926094,0.40129015,0.88725525,0.65693116,-0.015890198
0.8254856,0.88687927,-0.18324694,0.72403777,0.28907853,0.24348344,-0.5799843,0.932494,0.90917814,0.8724778,1.0,0.412826,0.67413014,-0.22578602,0.7522822,0.44850737,-0.6223657,-0.6666527,-0.5754274,0.43303135,0.3684675,-0.121052735,-0.030486748,0.66854733,0.88497376,0.09211406,0.81441045,0.6587424,0.55916023,0.6805559,0.55354637,0.16300744,0.8029734,0.64000964,0.80654955,0.7525811,-0.37479672,0.6333435,0.8468242,0.23201102,0.26305008,0.67750806,-0.13557276,0.82612187,0.2887761,0.8146958,0.5396179,-0.0023232005
0.5377115,0.38561198,0.359639,0.54041564,0.11424152,0.15534402,0.11263663,0.43232733,0.32841218,0.3798639,0.412826,1.0,0.3131821,0.10091671,0.2273179,0.41506726,0.080614865,-0.014752656,-0.059333075,0.4833991,0.3339702,-0.09879114,-0.059722148,0.15730143,0.40409926,0.4665609,0.20509358,0.53534687,0.41863614,0.41778964,0.41490766,-0.07472393,0.3847086,0.08316193,0.5468144,0.6166712,-0.19782937,0.23864314,0.5726025,0.18471797,0.21663441,0.387613,0.37432206,0.21948552,0.3943852,0.33592895,-0.03376204,0.020274432
0.60359776,0.6923565,-0.11020521,0.56820697,0.15856747,0.16711262,-0.39944023,0.6673307,0.6819149,0.6685926,0.67413014,0.3131821,1.0,-0.22712478,0.6355709,0.341104,-0.47458634,-0.5627479,-0.3630489,0.34027174,0.3275618,-0.1398148,-0.02209018,0.6116318,0.65789807,0.13428351,0.666352,0.48399132,0.42649832,0.58868617,0.52007693,0.26255384,0.6213561,0.5856587,0.64561,0.52018845,-0.16752417,0.6119583,0.6092181,0.18115899,0.12515076,0.55693907,-0.12036133,0.6723197,0.41258582,0.6974025,0.52531606,0.039197475
-0.0808183,-0.21984081,0.33210197,-0.018812913,0.08838559,0.07100992,0.3819524,-0.18894239,-0.28219196,-0.2582929,-0.22578603,0.10091672,-0.22712478,1.0,-0.36356515,0.07993388,0.4220746,0.4058988,0.14991589,0.096302375,-0.048671704,0.038639355,-0.055495944,-0.40084273,-0.23433374,0.14243862,-0.3596219,0.0011851287,-0.046917878,-0.16429713,-0.1983751,-0.20232104,-0.196377,-0.40903386,-0.1458214,0.047236606,0.081481844,-0.35705978,-0.07128307,-0.006296855,0.17757033,-0.09019421,0.35030752,-0.36481044,-0.016157866,-0.32133883,-0.45889273,0.022004025
0.5859783,0.80408686,-0.35752434,0.48241562,0.11030335,0.078941606,-0.59916985,0.71892893,0.85458565,0.847949,0.75228226,0.22731787,0.6355709,-0.36356515,1.0,0.1804382,-0.7389075,-0.8695159,-0.37169814,0.14535661,0.22600074,-0.13448547,0.049113132,0.84834856,0.73936254,0.16904445,0.88994855,0.5177906,0.5467463,0.7023661,0.64854664,0.4125657,0.6822396,0.89979845,0.66647714,0.38243243,-0.34451213,0.8919916,0.55418885,0.049990993,0.026755624,0.65967715,-0.39837834,0.912637,0.3263028,0.88853353,0.8488031,-0.004311112
0.58650625,0.4628503,0.16074626,0.5489555,0.14281999,0.20530243,-0.079335935,0.4956861,0.37563035,0.3658716,0.44850737,0.41506726,0.341104,0.07993388,0.18043819,1.0,-0.053594783,-0.09340808,-0.2015127,0.48722714,0.3280643,-0.028943822,-0.05417581,0.13166884,0.50885105,0.16774502,0.26174712,0.45872962,0.3275387,0.38670257,0.33040458,-0.034209486,0.432596,0.09443404,0.5235075,0.5815991,-0.15705395,0.11554671,0.55863446,0.18785965,0.3031343,0.4328423,0.31107566,0.25762686,0.34419954,0.3408396,0.024134753,0.038301915
-0.33473584,-0.60091364,0.63066846,-0.19179305,-0.14615777,-0.002771355,0.8987074,-0.63000673,-0.7448518,-0.64196044,-0.6223657,0.080614865,-0.47458634,0.4220746,-0.7389075,-0.053594783,1.0,0.8525105,0.65836906,0.13309559,-0.010660149,0.064809136,0.0070125624,-0.72063965,-0.6104069,0.3609482,-0.82642114,-0.17445883,-0.13092288,-0.4022326,-0.24543695,-0.30616122,-0.54100394,-0.77988243,-0.37112787,-0.20932716,0.25327495,-0.58982694,-0.35891655,-0.0037696343,0.063229844,-0.29592845,0.65719295,-0.78320825,0.056655392,-0.64018154,-0.6970006,-0.030164013
-0.41969854,-0.7065912,0.5259796,-0.29309833,-0.08726068,-0.029852834,0.7478522,-0.64014477,-0.7985923,-0.7484195,-0.6666527,-0.014752656,-0.5627479,0.4058988,-0.8695159,-0.09340808,0.8525105,1.0,0.4207411,0.08109557,-0.10230312,0.104181126,-0.08000284,-0.83305144,-0.63779485,0.07089335,-0.8714693,-0.3248698,-0.37107953,-0.537799,-0.43415588,-0.4334959,-0.5955677,-0.89026856,-0.49614403,-0.24072988,0.33626184,-0.7993924,-0.42991537,-0.013813375,0.05497079,-0.5400304,0.5714447,-0.8842448,-0.16203217,-0.7952397,-0.8334063,0.009597113
-0.42511588,-0.46794015,0.37185082,-0.30113363,-0.38719675,-0.159568,0.6649914,-0.6294179,-0.5892662,-0.4826785,-0.5754275,-0.059333075,-0.3630489,0.14991589,-0.37169814,-0.2015127,0.658369,0.4207411,1.0,-0.07939961,-0.024760848,0.08628376,0.0706136,-0.33570704,-0.5422262,0.37691957,-0.52661026,-0.25190166,-0.09325782,-0.26008415,-0.029468115,0.007904517,-0.48399028,-0.32802278,-0.30786142,-0.43558842,0.15105194,-0.15073052,-0.4545243,-0.07386964,-0.22447556,-0.15111847,0.31222448,-0.47202295,0.1723741,-0.34296316,-0.20685287,-0.048383903
